id,name,artists,album,release_date,popularity,duration_ms,explicit,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature
5Dy8pFdgtU0qUVEmTabrjq,Flower Shops (feat. Morgan Wallen) [Acoustic],"ERNEST, Morgan Wallen",FLOWER SHOPS (THE ALBUM): Two Dozen Roses,2023-02-10,,208480,False,0.734,0.569,0.276,0,0.106,-9.459,0.0326,0.428,128.371,3
4chRIgxhQTCpVkSY0a7nDX,This Fire,ERNEST,FLOWER SHOPS (THE ALBUM): Two Dozen Roses,2023-02-10,,182000,False,0.00305,0.326,0.772,8.44e-06,0.208,-5.216,0.0318,0.38,85.754,4
42nxSGIeYum2W5nyd2PFhx,Wild Wild West,ERNEST,FLOWER SHOPS (THE ALBUM): Two Dozen Roses,2023-02-10,,210153,False,0.00567,0.528,0.819,0.036,0.189,-5.625,0.0328,0.497,132.055,4
5ZwLuoFmMEXqPp53pxvH1P,Hill,ERNEST,FLOWER SHOPS (THE ALBUM): Two Dozen Roses,2023-02-10,,184651,False,0.0229,0.464,0.829,2.97e-06,0.221,-6.009,0.0365,0.459,85.992,4
6DneB3VYsHvIYdsfFoI1e6,Burn Out,ERNEST,FLOWER SHOPS (THE ALBUM): Two Dozen Roses,2023-02-10,,192677,False,0.00106,0.509,0.84,0.00342,0.148,-5.204,0.0315,0.456,128.993,4
3sqB8ckmwPynxuXR6I2Nrc,Nothin To Lose,ERNEST,FLOWER SHOPS (THE ALBUM): Two Dozen Roses,2023-02-10,,199216,False,0.0303,0.447,0.865,1.31e-06,0.129,-6.008,0.0394,0.763,163.806,4
5wWO8npGJdsAAYJ5lfZlRF,Songs We Used To Sing,ERNEST,FLOWER SHOPS (THE ALBUM): Two Dozen Roses,2023-02-10,,185730,False,0.434,0.359,0.579,0,0.104,-5.752,0.0282,0.274,89.721,4
1tU42qWwEaEgqPIS6CLKgV,Done At A Bar,ERNEST,FLOWER SHOPS (THE ALBUM): Two Dozen Roses,2023-02-10,,216691,False,0.000688,0.484,0.843,1.64e-05,0.32,-5.64,0.0288,0.356,96.018,4
1gh9q0HsS3tVXQypDXp4gf,Drunk With My Friends,ERNEST,FLOWER SHOPS (THE ALBUM): Two Dozen Roses,2023-02-10,,175157,False,0.434,0.603,0.585,0,0.259,-6.963,0.0289,0.683,100.0,4
3zUecdrWC3IqrNSjhnoF3G,Anything But Sober,ERNEST,FLOWER SHOPS (THE ALBUM): Two Dozen Roses,2023-02-10,,231658,False,0.0629,0.52,0.802,0.000316,0.0774,-4.966,0.0313,0.684,85.977,4
0d0adIwTSLsCepmsCNWyh4,What Have I Got To Lose (feat. Dean Dillon),"ERNEST, Dean Dillon",FLOWER SHOPS (THE ALBUM): Two Dozen Roses,2023-02-10,,207059,False,0.439,0.45,0.499,0.000663,0.12,-5.888,0.0258,0.315,139.751,4
7FPREUUChbE5dPuDXAzjFz,Heartache In My 100 Proof (feat. Jake Worthington),"ERNEST, Jake Worthington",FLOWER SHOPS (THE ALBUM): Two Dozen Roses,2023-02-10,,257868,False,0.088,0.616,0.724,3.65e-05,0.362,-5.916,0.0275,0.7,119.995,4
7yuAJD7FyWwiKW2vkR0agl,Unhang The Moon,ERNEST,FLOWER SHOPS (THE ALBUM): Two Dozen Roses,2023-02-10,,210934,False,0.564,0.297,0.553,0.0173,0.106,-6.507,0.0269,0.262,179.89,4
2l2Izjvt7Vj4Q9823SZ6XE,Miss That Girl,ERNEST,FLOWER SHOPS (THE ALBUM): Two Dozen Roses,2023-02-10,,137850,False,0.118,0.583,0.651,0,0.109,-5.818,0.023,0.611,86.995,4
7Fh8xCGwV1QHuhBPKu1i4m,I'm Not Pretty,Megan Moroney,I'm Not Pretty,2023-02-10,,181066,False,0.129,0.573,0.795,1.78e-05,0.186,-5.561,0.0558,0.705,128.101,4
18lQZaMVdNa4qwbi3tHPKP,In Jesus Name (God Of Possible),Katy Nichole,Jesus Changed My Life,2023-02-24,,222039,False,0.287,0.504,0.706,0,0.0772,-5.093,0.0424,0.146,141.74,4
3xNxLuVwQBc2Y9Zbx68tDU,Jesus Changed My Life,Katy Nichole,Jesus Changed My Life,2023-02-24,,222361,False,0.0576,0.46,0.79,0,0.117,-3.846,0.0513,0.214,160.251,4
33aQwepAntQvwsIk8rFiB4,God Is In This Story,"Katy Nichole, Big Daddy Weave",Jesus Changed My Life,2023-02-24,,207893,False,0.162,0.519,0.644,0,0.127,-3.64,0.0273,0.356,146.002,4
5C1pgkAdBkZ9VcNuQQj0H6,Things I Wish I Would've Said,Katy Nichole,Jesus Changed My Life,2023-02-24,,206185,False,0.832,0.501,0.388,0,0.0938,-7.664,0.0271,0.357,143.658,4
4UNAhALAWOMs3fsM6cbyy8,"Jesus, Thank You",Katy Nichole,Jesus Changed My Life,2023-02-24,,207039,False,0.132,0.457,0.754,1.94e-05,0.316,-4.187,0.045,0.476,159.983,4
3LT1jR6IOz6becXuwVJIUZ,Living Proof,Katy Nichole,Jesus Changed My Life,2023-02-24,,224002,False,0.118,0.493,0.578,0,0.107,-5.228,0.0293,0.209,141.986,4
61TilniVzdDFLh4jFFWh5g,By The Grace Of God,Katy Nichole,Jesus Changed My Life,2023-02-24,,216800,False,0.203,0.53,0.81,8.48e-06,0.328,-3.675,0.0421,0.633,151.942,4
1kaLtPuItQfngF9AYjbXwp,Please,Katy Nichole,Jesus Changed My Life,2023-02-24,,196499,False,0.029,0.382,0.623,0,0.126,-4.817,0.0357,0.225,175.941,4
27oqAdEmp480usR8hPV5Iq,Hold On,Katy Nichole,Jesus Changed My Life,2023-02-24,,235651,False,0.764,0.387,0.494,0,0.102,-5.369,0.0334,0.179,135.98,4
0TCNhPUgjy8tyys6Tv8kla,Take It To The Cross,Katy Nichole,Jesus Changed My Life,2023-02-24,,179774,False,0.131,0.531,0.743,0,0.236,-3.376,0.0596,0.693,165.84,4
3mEupwPoUSKGR1WeXmKYaq,Turn To Jesus,Katy Nichole,Jesus Changed My Life,2023-02-24,,238580,False,0.751,0.379,0.219,2.39e-05,0.0915,-8.105,0.03,0.154,73.709,4
1xdsRkWxWWUkKhh9hRtfYp,Out Of That Truck,Carrie Underwood,Out Of That Truck,2023-03-10,,177400,False,0.0134,0.563,0.755,0,0.399,-4.504,0.0253,0.811,92.988,4
0TfMitxzrMd2NTLxNXL2Hu,Georgia Peach,Quinn XCII,The People's Champ (Extended Version),2023-04-14,,141363,False,0.0113,0.774,0.698,6.51e-05,0.0676,-5.448,0.0479,0.867,97.002,4
7quNPTrEV1I4VYnkbdQkWN,Bartender,Quinn XCII,The People's Champ (Extended Version),2023-04-14,,176813,False,0.0305,0.735,0.655,2.04e-06,0.728,-4.911,0.0703,0.5,91.975,4
6yfvYjn6Zo6Xal95pVOuqx,Common (with Big Sean),"Quinn XCII, Big Sean",The People's Champ (Extended Version),2023-04-14,,159320,False,0.129,0.775,0.573,0,0.38,-5.692,0.0341,0.599,94.039,4
4HlGNppAoM6e6c5Da1ZCyn,Black Porsche,Quinn XCII,The People's Champ (Extended Version),2023-04-14,,186346,False,0.446,0.677,0.444,0,0.431,-9.618,0.0789,0.531,72.656,4
60otiCfuDKr66zI5CEHEgU,FOMO (Don't Do Cool Shit),Quinn XCII,The People's Champ (Extended Version),2023-04-14,,157786,False,0.22,0.765,0.546,0,0.145,-6.973,0.0674,0.593,83.958,4
4PfJeGP7yXT0cLdUKk8Soi,Let Me Down (with Chelsea Cutler),"Quinn XCII, Chelsea Cutler",The People's Champ (Extended Version),2023-04-14,,149733,False,0.244,0.842,0.345,0,0.229,-5.626,0.0867,0.346,95.028,4
0ciuukwe6I4HExiZQlDGRZ,Good Either Way (with Adrian Cota),"Quinn XCII, Adrian Cota",The People's Champ (Extended Version),2023-04-14,,161120,False,0.256,0.826,0.599,0.000221,0.112,-9.229,0.28,0.44,120.038,4
2cuxBtEKyElX11yFqPzrxm,Too Late (with AJR),"Quinn XCII, AJR",The People's Champ (Extended Version),2023-04-14,,175760,False,0.0195,0.731,0.64,0,0.293,-6.991,0.0608,0.626,88.991,4
3LNq49W59Z1NqmzzXw13Rl,The Lows,Quinn XCII,The People's Champ (Extended Version),2023-04-14,,170160,False,0.119,0.667,0.618,0,0.0928,-7.06,0.251,0.842,169.847,4
1rYrd2FSSWYMHfaAuuXIj0,Being Me,Quinn XCII,The People's Champ (Extended Version),2023-04-14,,134653,False,0.0236,0.628,0.734,1.46e-05,0.288,-6.083,0.11,0.752,172.862,4
6jwm8mj6xymBIbGyToQePo,Why Do You Talk To Me?,Quinn XCII,The People's Champ (Extended Version),2023-04-14,,173573,False,0.0732,0.817,0.413,0,0.0954,-7.335,0.0473,0.684,94.96,4
6jYMjQEKBgw3Z0sX47frOo,Backpack,Quinn XCII,The People's Champ (Extended Version),2023-04-14,,177093,False,0.0565,0.648,0.702,0,0.0851,-6.225,0.191,0.804,176.01,4
0NEhPC3mRgBGeBxKf0W626,All That You Need,Quinn XCII,The People's Champ (Extended Version),2023-04-14,,174386,False,0.53,0.709,0.392,0.000262,0.103,-9.396,0.0523,0.227,75.991,4
6xvyWBWDNKhTCdtY44JvYj,"Partita No. 1 in B flat, BWV 825: 1. Praeludium","Johann Sebastian Bach, András Schiff",Bach - Partitas & Inventions,2023-04-11,,125200,False,0.991,0.265,0.0461,0.857,0.11,-29.303,0.0364,0.418,85.423,4
56BHqeJciboBDdQvqRll42,"Partita No. 1 in B flat, BWV 825: 2. Allemande","Johann Sebastian Bach, András Schiff",Bach - Partitas & Inventions,2023-04-11,,175973,False,0.99,0.292,0.209,0.891,0.107,-23.914,0.0378,0.604,111.742,4
3ju15NMhwZpwOLXQL1Cmu9,"Partita No. 1 in B flat, BWV 825: 3. Corrente","Johann Sebastian Bach, András Schiff",Bach - Partitas & Inventions,2023-04-11,,172720,False,0.991,0.419,0.229,0.901,0.105,-23.947,0.0385,0.867,102.537,4
4ZJrcfkqiQeWapofy8PvWq,"Partita No. 1 in B flat, BWV 825: 4. Sarabande","Johann Sebastian Bach, András Schiff",Bach - Partitas & Inventions,2023-04-11,,277146,False,0.991,0.22,0.0864,0.931,0.122,-27.074,0.0456,0.246,85.021,1
6VRrxsVLG8glnqruArhUfo,"Partita No. 1 in B flat, BWV 825: 5. Menuet I","Johann Sebastian Bach, András Schiff",Bach - Partitas & Inventions,2023-04-11,,80106,False,0.993,0.304,0.147,0.876,0.11,-27.071,0.0428,0.911,176.413,4
3SH5uHpc1iHVRJ7Bcb6s0K,"Partita No. 1 in B flat, BWV 825: 6. Menuet II","Johann Sebastian Bach, András Schiff",Bach - Partitas & Inventions,2023-04-11,,85306,False,0.994,0.35,0.0802,0.935,0.129,-27.315,0.0433,0.509,87.268,4
3YAVzHXakszcaR5sCnYIlM,"Partita No. 1 in B flat, BWV 825: 7. Giga","Johann Sebastian Bach, András Schiff",Bach - Partitas & Inventions,2023-04-11,,133160,False,0.994,0.403,0.151,0.9,0.124,-24.627,0.0332,0.588,87.906,4
